caseName,IVT,U925,V925,WS925,WD925,LTS
ish_20070329,156.4805811091245,1.1238832,0.7920452,1.374936,234.8261260986328,16.805000000000007
ish_20070330,150.13532740623134,1.2957851,3.4551256,3.6901155,200.55768585205078,14.038999999999987
ish_20070331,332.3499652839951,1.4083157,8.43662,8.553356,189.47694396972656,17.22999999999996
ish_20070401,337.1547309905549,2.6328437,8.966649,9.345195,196.3636245727539,16.007000000000005
ish_20070404,263.9630906045287,-4.04344,-8.545789,9.454095,25.321151733398438,18.49599999999998
ish_20070405,181.82367495821336,-8.017786,0.16962163,8.01958,91.21195983886719,14.012999999999977
ish_20070406,239.48641534464085,-5.218105,5.6644993,7.7016344,137.34890747070312,14.632000000000005
ish_20070409,193.9646654974426,-6.8761115,-4.208629,8.061852,58.5306396484375,13.975999999999999
ish_20070412,127.9220162632167,-5.456934,-0.36364877,5.469037,86.18745422363281,15.088999999999999
ish_20070413,88.84418821748424,2.470712,0.1522189,2.4753964,266.4745020866394,15.512999999999977
ish_20070414,106.17260013156984,-1.9522613,-1.210361,2.2970195,58.20195007324219,14.869000000000028
ish_20070417,216.78698239917722,-8.436793,0.6440497,8.461341,94.36540222167969,17.954999999999984
ish_20070419,93.0876109362376,-3.1784275,-4.975708,5.9042416,32.569976806640625,19.887
ish_20070421,288.6543272798273,-3.7588303,6.0527496,7.1249266,148.15924072265625,16.837999999999965
ish_20070422,601.0960582285514,-2.6059105,11.219345,11.518006,166.92381286621094,16.66300000000001
ish_20070426,179.19648760830333,-5.910813,-2.3444982,6.3588033,68.36445617675781,19.228999999999985
ish_20071001,396.0422482087781,-7.7812076,-1.9031597,8.010569,76.25616455078125,14.541999999999973
ish_20071022,93.17757302845175,-2.4015248,-3.0308409,3.866952,38.39198303222656,19.272000000000048
ish_20071024,294.6625951611348,-9.260772,-3.096194,9.764646,71.51344299316406,16.73199999999997
ish_20071115,198.5169914657742,-6.920214,-1.2202231,7.0269704,79.99996948242188,22.01800000000003
ish_20071129,227.41360869775087,1.5471629,-10.83867,10.948538,351.87620544433594,15.76600000000002
ish_20071201,170.3491505063257,-4.046228,-5.534336,6.8557158,36.171043395996094,17.656999999999982
ish_20071202,132.12528881022894,-6.3717,0.2861098,6.3781204,92.571044921875,17.798999999999978
ish_20071209,153.84247188608802,-7.2669673,-2.3460054,7.6362658,72.1082763671875,15.021000000000015
ish_20071210,245.12222666715098,-7.5112324,5.4345784,9.271098,125.88676452636719,10.918000000000006
ish_20071211,114.37789356534888,-3.9829037,2.7767441,4.855289,124.88290405273438,19.576999999999998
ish_20071212,321.6804570420269,-0.8970177,2.3349552,2.501331,158.98477172851562,16.394000000000005
ish_20071216,180.62994836546417,-7.984346,-1.4376065,8.112737,79.79307556152344,13.074000000000012
ish_20071220,227.42507545238402,-10.286076,-2.9716246,10.706722,73.8861083984375,18.043000000000006
ish_20071221,570.4296003246109,-6.4629683,9.360557,11.374971,145.3769760131836,12.635999999999967
ish_20080106,148.59025433624348,-6.337214,1.5638834,6.5273285,103.86236572265625,21.442000000000007
ish_20080107,134.2627031604714,1.7509114,1.5778424,2.3569634,227.97625350952148,21.052999999999997
ish_20080108,194.92264791039358,-5.7913632,0.80931586,5.8476386,97.95530700683594,19.331000000000017
ish_20080109,127.51839232275213,0.7674634,1.0706142,1.3172755,215.6346206665039,15.574999999999989
ish_20080110,215.20379294205145,-2.5507169,3.992173,4.737468,147.42430877685547,14.653999999999996
ish_20080111,268.4599548247001,-2.9990406,6.313929,6.989989,154.59284210205078,18.298000000000002
ish_20080119,207.73064622430854,-8.060463,-2.7051907,8.5023,71.44760131835938,15.374000000000024
ish_20080120,188.91787271419875,-4.827478,3.2402446,5.8140974,123.86985778808594,14.807999999999993
ish_20080221,154.34618698664275,-5.150003,-2.3978524,5.680865,65.033203125,12.307000000000016
ish_20080222,234.80156903357528,-2.741761,7.812767,8.27989,160.6623306274414,13.795000000000016
ish_20080225,164.0086043606441,-7.536181,-0.3904431,7.5462885,87.03419494628906,15.031000000000006
ish_20080228,142.01626617489006,-1.9325744,-4.2479444,4.6668916,24.46283721923828,18.286
ish_20080301,238.4545128947424,-5.3807044,-6.776575,8.652973,38.450103759765625,15.449999999999989
ish_20080302,158.84143371245415,-6.0111375,-2.2758634,6.4275446,69.262939453125,12.057999999999993
ish_20080305,88.34931439662859,-2.979901,-6.169865,6.8517914,25.779457092285156,17.413999999999987
ish_20080306,71.13401991775913,-2.8565624,-0.35293862,2.8782833,82.95658874511719,17.34499999999997
ish_20080312,147.55463777056315,-4.560627,-3.0598657,5.492003,56.14111328125,13.973000000000013
ish_20080313,175.1416034038142,-5.914121,4.001446,7.140616,124.08197021484375,11.799000000000035
ish_20080315,137.57955905155845,-1.7185162,-3.3096368,3.7292082,27.440414428710938,13.574999999999989
ish_20080316,145.09891657143635,-5.0332203,1.182581,5.170281,103.22213745117188,14.952999999999975
ish_20080317,210.42414357567685,-1.1735461,4.7283254,4.8717833,166.06114959716797,15.018000000000029
ish_20080320,108.5345867851962,-3.1454961,-6.066904,6.8338475,27.405288696289062,18.40300000000002
ish_20080321,70.8767600569846,-1.7396151,-1.2686414,2.1530702,53.89801025390625,15.473000000000013
ish_20080322,163.36740425265876,-1.6769004,5.0609584,5.3315377,161.66788482666016,13.593999999999994
ish_20080324,162.34112286621703,-3.4744432,-6.510208,7.3793335,28.088462829589844,14.076999999999998
ish_20080325,36.38954072850577,-1.898434,-2.802851,3.385266,34.11066436767578,13.923000000000002
ish_20080327,43.40920843029776,-1.5707598,2.9936724,3.3807337,152.31431579589844,10.906999999999982
ish_20080328,104.31524022420227,-5.301575,2.3190045,5.7865777,113.62545776367188,11.776999999999987
ish_20080329,318.1710684126981,-5.4443626,6.029447,8.12375,137.91915893554688,12.675999999999988
ish_20080404,194.30600360231085,-4.114198,1.2700819,4.305779,107.15583801269531,17.427999999999997
ish_20080405,180.667207459696,1.500255,2.9906538,3.3458593,206.6405372619629,16.314999999999998
ish_20080406,320.69516381227027,3.623537,7.1219425,7.99075,206.96631240844727,16.640999999999963
ish_20080407,151.5500461078029,0.90575284,2.20768,2.3862605,202.3070526123047,16.42900000000003
ish_20080408,246.61111158273863,-2.5809426,4.693187,5.35605,151.1921157836914,15.134000000000015
ish_20080409,482.87375378470324,1.2104756,12.324588,12.383889,185.6093978881836,15.821000000000026
ish_20080411,137.1288280314112,-2.840216,-1.8890392,3.4110548,56.37196350097656,18.454000000000008
ish_20080412,193.95802722967684,-3.9091253,0.9690787,4.0274525,103.92304992675781,13.584000000000003
ish_20080414,222.84441277353375,-1.7698404,-4.1194873,4.4835825,23.24962615966797,17.44799999999998
ish_20080415,177.69017724461565,-3.1983397,0.32577315,3.2148879,95.81591796875,15.728000000000009
ish_20080420,155.6154983262871,-5.303277,1.7114874,5.572606,107.88606262207031,16.017999999999972
ish_20080425,119.59596069888673,-1.1993079,-3.7965095,3.9814348,17.53119659423828,16.049000000000035
ish_20080426,57.595527277219276,-0.9237388,-1.6212698,1.8659606,29.67285919189453,14.314000000000021
ish_20080427,125.98525935475658,-5.6070676,1.6297888,5.839128,106.2073974609375,13.314999999999998
ish_20080429,235.9539502112215,-7.7161193,1.154195,7.801965,98.50736999511719,12.810000000000002
ish_20080430,355.8007078009082,-6.5067916,3.3687751,7.32714,117.3720703125,14.871999999999957
ish_20081003,203.81558483588586,0.23510607,-0.68951625,0.7284968,341.1720275878906,16.254999999999995
ish_20081016,379.87325563614417,-6.56883,1.0009733,6.6446576,98.66421508789062,13.876000000000033
ish_20081017,190.75163129902595,-2.9459589,0.92190295,3.0868397,107.37690734863281,13.992000000000019
ish_20081019,328.6622075264714,-7.083096,-5.2274632,8.803217,53.57194519042969,13.257999999999981
ish_20081020,182.28961248682333,-5.7449646,-4.1347127,7.078169,54.25703430175781,13.317000000000007
ish_20081021,123.49045995145386,-3.7098815,-3.608754,5.175551,45.79164123535156,13.44599999999997
ish_20081022,53.52706893591295,-0.9232512,0.042723577,0.9242392,92.64949035644531,14.522999999999968
ish_20081025,250.0995609076356,-7.482878,-2.1163988,7.776414,74.20738220214844,14.71999999999997
ish_20081028,227.73036531761775,-4.5948067,-5.824199,7.4184594,38.270477294921875,17.034999999999968
ish_20081029,130.54534213242565,-3.5965366,-0.2426094,3.60471,86.140869140625,17.012
ish_20081030,196.77595143524374,-6.0845947,1.0081319,6.167546,99.40765380859375,15.406000000000006
ish_20081102,214.92707143006865,-2.5393574,6.227285,6.725133,157.81539154052734,14.678999999999974
ish_20081104,244.98799216484903,-7.127606,-4.1151047,8.23024,60.00010681152344,14.716000000000008
ish_20081105,266.4819226189845,-6.419785,2.2535157,6.80382,109.34243774414062,14.085999999999956
ish_20081106,173.99957697007093,-1.009643,3.8500903,3.980273,165.30570220947266,13.800000000000011
ish_20081111,400.1874256073484,-3.1150978,-10.220202,10.684399,16.95111083984375,12.408999999999992
ish_20081122,175.88678880195278,-6.74816,-1.7580432,6.9734054,75.39778137207031,13.506999999999948
ish_20081123,183.69444799592975,-6.431385,2.0461159,6.749022,107.64823913574219,12.54400000000004
ish_20081127,338.89850356060333,-2.7887526,-8.432893,8.8820505,18.29901123046875,16.21799999999996
ish_20081202,124.95201279255313,-3.6505098,-5.71727,6.7833176,32.558448791503906,17.805000000000007
ish_20081203,188.2831207598367,-8.571807,0.81249315,8.610228,95.41470336914062,17.00999999999999
ish_20081204,123.34030642833378,-5.475034,-1.0041479,5.566355,79.60716247558594,14.911999999999978
ish_20081210,130.4228857279755,-3.115919,-3.656587,4.804121,40.43559265136719,15.093999999999994
ish_20081212,145.12515069659048,-6.318807,2.7279024,6.882498,113.35043334960938,18.21999999999997
ish_20081213,138.8258097016044,-1.6483545,-0.70409805,1.792436,66.87013244628906,17.673999999999978
ish_20081214,271.59659562908394,-3.9386342,-8.894052,9.727127,23.885635375976562,11.420000000000016
ish_20081219,151.4937502437229,-5.3508797,-4.0884213,6.734026,52.61781311035156,17.47399999999999
ish_20081220,85.59985347042753,-4.424425,2.3168972,4.994352,117.63929748535156,15.98399999999998
ish_20081224,166.75893559270213,-6.8197875,1.1944983,6.923607,99.9346923828125,15.245000000000005
ish_20081227,182.30185190404723,-5.8303146,-0.6063698,5.861762,84.06240844726562,21.11099999999999
ish_20081228,153.63038940806888,-6.5723014,2.5830238,7.061668,111.45565795898438,16.269999999999982
ish_20090101,196.63067388235487,-0.9805748,-9.923907,9.972235,5.643028259277344,19.437000000000012
ish_20090116,52.56273639229107,-3.8455203,-1.637153,4.179509,66.93907165527344,17.122000000000014
ish_20090117,96.68745138999476,-7.5759254,-0.53470397,7.5947714,85.96278381347656,18.079000000000008
ish_20090118,111.37544408854254,-5.0996447,0.82315284,5.165652,99.16925048828125,19.82099999999997
ish_20090120,135.21112604755695,-5.1589,1.1415206,5.283684,102.4769287109375,10.534000000000049
ish_20090122,219.25858231618815,-3.4176133,-0.0008027951,3.4176135,89.98652648925781,13.397999999999968
ish_20090129,157.97049906435012,-4.975937,2.8515618,5.7350984,119.81575012207031,11.494000000000028
ish_20090201,161.09114626029123,-7.3169503,-1.5305122,7.475308,78.18557739257812,18.402999999999963
ish_20090202,154.87304256429888,-8.111712,3.1654549,8.707467,111.31736755371094,14.189000000000021
ish_20090210,126.28810723296385,-3.6555011,-4.763754,6.004668,37.50109100341797,12.805999999999983
ish_20090211,138.38211029573537,-1.5878973,-1.9701033,2.5303607,38.86869812011719,15.216999999999985
ish_20090212,123.59006272255512,-2.3910701,5.7313123,6.210085,157.3543930053711,19.32899999999995
ish_20090213,450.6090972812208,-0.98313874,12.75809,12.795915,175.59349822998047,22.204999999999984
ish_20090218,208.31260350138098,-6.345326,0.10065498,6.346124,90.90879821777344,12.665999999999997
ish_20090219,399.696141587857,-6.320412,9.213346,11.172884,145.54964447021484,15.907000000000039
ish_20090221,209.5258430985802,-4.686794,-4.1397476,6.253283,48.54649353027344,18.277000000000044
ish_20090222,326.02723254969817,-3.5921233,6.8903356,7.7704616,152.46572875976562,16.398000000000025
ish_20090223,350.58718289158554,3.7092855,5.3624034,6.520289,214.67241668701172,17.048999999999978
ish_20090224,291.21963062381917,2.324249,5.792108,6.2410455,201.86454010009766,17.35499999999996
ish_20090310,112.73843966671569,-7.408096,-3.7765894,8.315198,62.98785400390625,18.319999999999993
ish_20090311,202.44989792451761,-3.141923,3.8053885,4.9348416,140.45518493652344,13.286999999999978
ish_20090312,241.46378061972382,-8.208283,5.7382245,10.015145,124.95652770996094,14.845000000000027
ish_20090313,168.21317429842637,-1.8802358,4.9183946,5.265538,159.07882690429688,17.24599999999998
ish_20090315,62.59745627918716,-2.1409285,-3.112888,3.778048,34.51873779296875,21.84899999999999
ish_20090316,47.661202573973256,-2.5610368,2.6410298,3.6788514,135.8809814453125,19.152999999999963
ish_20090317,115.38104605428626,-4.779516,1.4125196,4.9838724,106.46432495117188,17.803999999999974
ish_20090318,158.76704328900126,-1.6979517,5.4395366,5.6983857,162.66425323486328,19.932999999999993
ish_20090319,341.7684448633829,-0.16976492,7.706558,7.708428,178.7380599975586,20.68599999999998
ish_20090321,199.14505106309895,-0.9041689,4.613034,4.7008085,168.91043853759766,17.927999999999997
ish_20090322,386.37665037531167,4.571694,9.060268,10.148342,206.77492141723633,17.325000000000045
ish_20090326,57.69104065650507,-3.3052323,-2.2132728,3.9778306,56.192657470703125,20.388000000000034
ish_20090327,192.8146267192933,-3.9258883,4.636164,6.0750813,139.7421875,17.576000000000022
ish_20090330,231.48077231057644,-2.424651,-6.6616154,7.0891504,20.000152587890625,16.545000000000016
ish_20090402,207.6618085278572,-4.428363,-6.8498383,8.156634,32.88232421875,22.610000000000014
ish_20090403,148.56659008664587,-3.5280864,2.0369449,4.073885,120.00004577636719,18.680000000000007
ish_20090404,130.5138345205704,-3.2319934,2.9159868,4.3530173,132.05758666992188,16.173999999999978
ish_20090411,180.3982203532909,-5.7785172,-1.3444198,5.9328513,76.90266418457031,12.5
ish_20090412,175.4834386343279,-4.835485,0.7802122,4.8980246,99.16575622558594,14.336999999999989
ish_20090415,153.74390716170274,-2.1445053,-2.6599524,3.4167602,38.876434326171875,14.588999999999999
ish_20090418,227.67246169376352,-6.9681983,-3.1897647,7.663575,65.403564453125,14.761000000000024
ish_20090419,288.99764686126264,-9.18948,3.968531,10.009784,113.35739135742188,15.975999999999999
ish_20090420,648.6736583380285,-0.21585162,11.605189,11.607196,178.9344482421875,16.645999999999958
ish_20090421,386.9302982443494,-5.8483834,-8.407669,10.241703,34.822509765625,18.737000000000023
ish_20090422,311.03392576038675,-9.181479,-3.67289,9.888866,68.19697570800781,16.80400000000003
ish_20090423,288.9437218997799,-9.0436945,-4.707226,10.19541,62.50309753417969,18.608000000000004
ish_20090424,307.1643935417735,-7.8494573,3.480718,8.586581,113.91415405273438,17.825999999999965
ish_20090428,131.33996304817273,-3.6535904,-4.840076,6.0642443,37.047767639160156,16.704999999999984
ish_20090429,119.11687327905813,-6.703584,-1.7126406,6.9189,75.66854858398438,15.935000000000002
ish_20090430,189.02639966498364,-9.277856,-3.2973242,9.846368,70.43492126464844,15.024000000000001
ish_20091018,172.8065666049106,-2.7789257,-5.387239,6.0617466,27.2862548828125,15.508999999999958
ish_20091028,223.1654243556986,-8.690048,-1.2940207,8.785865,81.53041076660156,15.271000000000015
ish_20091104,290.3265172599007,-8.680358,-3.2524378,9.26968,69.45954895019531,14.802999999999997
ish_20091105,301.9176176613097,-7.3209977,-1.2702425,7.4303784,80.15678405761719,15.687000000000012
ish_20091106,242.70967342026415,-4.766632,3.9815476,6.210757,129.8718719482422,14.187000000000012
ish_20091107,246.8845842973974,-5.9561524,4.2042265,7.290492,125.21685791015625,14.660000000000025
ish_20091108,143.5797669138081,-4.288504,3.7921417,5.724649,131.48497009277344,16.269999999999982
ish_20091109,103.89534551138637,-2.5427096,1.1366264,2.7851915,114.08531188964844,15.830000000000041
ish_20091112,159.28304588076466,-3.5776565,-0.64042896,3.6345255,79.85108947753906,15.475999999999999
ish_20091115,177.46043681156607,-6.193872,-3.7637806,7.247765,58.71453857421875,13.661000000000001
ish_20091126,237.61559401934744,-6.9321747,-5.178484,8.652846,53.239471435546875,12.312999999999988
ish_20091206,78.5625055970233,-3.396631,-3.8956497,5.1684804,41.08528137207031,18.547000000000025
ish_20091207,127.45073015027583,-5.6567883,-1.7585925,5.923842,72.73048400878906,11.560000000000002
ish_20091208,153.85763988863354,-5.663778,-4.1276793,7.0082893,53.91596984863281,14.055000000000007
ish_20091209,98.23414822977438,-3.1398861,0.45447603,3.1726067,98.2359619140625,14.060999999999979
ish_20091212,221.3724814584215,-8.307954,-1.8797902,8.517963,77.25070190429688,20.48399999999998
ish_20091215,290.80423769807476,-6.984696,2.3713658,7.3762693,108.7528076171875,12.396999999999991
ish_20091222,69.98566763090447,-4.0617476,-2.2274146,4.6324043,61.26014709472656,20.376000000000033
ish_20091223,141.7225288643421,-6.3839207,3.1428394,7.115608,116.21128845214844,11.269000000000005
ish_20091224,156.59324630068733,-3.7800229,3.228789,4.971283,130.50302124023438,9.674999999999955
ish_20091229,179.74628764487443,-5.03093,-3.3615558,6.050646,56.250030517578125,13.618999999999971
ish_20100101,193.3485884113441,-2.559788,-3.689613,4.49063,34.752220153808594,15.003999999999962
ish_20100109,123.52054070216369,-7.557049,-1.7986449,7.768147,76.61216735839844,19.262
ish_20100110,170.53232721997406,-5.324078,-1.6281272,5.5674596,72.99612426757812,16.023000000000025
ish_20100114,70.77821526668929,-1.0132741,-3.9934874,4.1200323,14.237289428710938,17.645999999999958
ish_20100115,72.1348590157257,-3.868226,-2.2807949,4.4905677,59.47541809082031,23.670999999999992
ish_20100118,143.4369226047491,-5.703102,-2.097172,6.076472,69.81027221679688,19.997000000000014
ish_20100119,140.18744605476368,-6.697634,3.3941824,7.50858,116.87467956542969,18.15599999999995
ish_20100120,145.13588669880636,-3.9727633,5.634924,6.894579,144.8152084350586,18.901999999999987
ish_20100124,208.73919866230128,-6.4308147,-1.3781761,6.576834,77.90400695800781,16.94599999999997
ish_20100126,213.981990451887,-4.431125,-7.103882,8.372575,31.954307556152344,16.277999999999963
ish_20100127,161.24038033543562,-4.332391,2.3688297,4.9377084,118.66860961914062,17.875
ish_20100129,276.28411607440967,-5.514379,-5.3116474,7.656499,46.07281494140625,15.150000000000034
ish_20100130,198.88269409028845,-4.3243537,-0.28298584,4.3336034,86.25588989257812,13.923999999999978
ish_20100131,301.0171405666518,2.5862172,6.1822643,6.701411,202.7009506225586,14.609000000000037
ish_20100206,125.2979653680513,-1.8829135,-0.39378116,1.9236493,78.187744140625,14.163999999999987
ish_20100209,326.9615954396938,-0.076407395,7.8596115,7.859983,179.44302368164062,12.656999999999982
ish_20100210,467.0816118800271,3.3790972,10.676537,11.198515,197.5624542236328,14.324000000000012
ish_20100213,147.6755480304053,-3.7172425,-5.4856777,6.626504,34.12261962890625,17.31099999999998
ish_20100220,197.2230831284566,-6.1132083,-5.0917726,7.9559703,50.20863342285156,12.94599999999997
ish_20100221,167.23165623766423,-6.574539,1.6817077,6.7862144,104.34809875488281,13.580000000000041
ish_20100222,247.4773867231305,-4.964644,1.0979974,5.084613,102.47099304199219,14.748999999999967
ish_20100223,161.71655299955086,1.192926,-5.5197926,5.647228,347.8049087524414,17.531000000000006
ish_20100224,89.08758987048729,-2.7646189,4.0450854,4.8995748,145.64929962158203,16.24000000000001
ish_20100225,249.48225545085725,-1.6571236,8.481369,8.64174,168.9446029663086,12.709000000000003
ish_20100226,448.61642451052313,2.2267818,10.443865,10.6786175,192.0360565185547,11.673999999999978
ish_20100228,144.81565832588785,-5.4619346,-0.65845424,5.5014806,83.1259765625,18.221000000000004
ish_20100301,309.78506083032397,1.7163273,8.282132,8.458102,191.70783233642578,13.877999999999986
ish_20100303,237.00960192593425,-5.9922485,-0.15951967,5.9943714,88.47506713867188,11.386000000000024
ish_20100311,56.300384085186145,-2.0860264,-3.0780141,3.7182896,34.12621307373047,19.391999999999996
ish_20100312,111.6493972547168,-4.6834464,3.995248,6.1560273,130.46607971191406,15.353999999999985
ish_20100313,195.6372200713758,-5.3106036,3.3584774,6.2834606,122.30966186523438,11.450999999999965
ish_20100314,371.10783769412967,-5.0473666,5.5202827,7.479935,137.56236267089844,13.992999999999995
ish_20100317,169.0848612680637,-4.2463393,-2.37783,4.866772,60.75239562988281,16.983000000000004
ish_20100318,213.81569018915837,0.5882728,-5.2994947,5.3320456,353.66577911376953,15.430000000000007
ish_20100319,56.10311999194585,-2.3918114,0.7969964,2.5211039,108.42904663085938,17.649999999999977
ish_20100320,317.7381070444579,-0.21806742,9.333259,9.335806,178.66156005859375,15.050999999999988
ish_20100321,222.91442816807725,-7.749144,-5.853413,9.71142,52.9339599609375,13.105000000000018
ish_20100322,200.8587993438386,-3.0694816,2.042161,3.6867518,123.63627624511719,18.36500000000001
ish_20100323,303.8455995541433,-1.7185407,6.106142,6.3433704,164.28103637695312,15.616999999999962
ish_20100329,139.8138803409307,-6.7712607,-3.4955606,7.6202965,62.69563293457031,17.615999999999985
ish_20100330,182.22062688902403,-6.913115,-0.8625738,6.9667206,82.88774108886719,18.946000000000026
ish_20100331,165.09779474465776,-4.4405875,6.193191,7.6206584,144.35906219482422,18.591000000000008
ish_20100401,246.61928327381963,-1.1669307,7.379917,7.4716067,171.0146484375,17.435000000000002
ish_20100403,254.82799105706246,-6.5204067,-4.574577,7.9650774,54.94731140136719,17.177999999999997
ish_20100408,190.1488046240202,-6.074324,-1.0710778,6.1680326,79.99989318847656,17.251999999999953
ish_20100409,457.8534341843425,7.988327,-8.782655,11.872169,317.7116813659668,16.997000000000014
ish_20100410,58.64543634565403,-1.6733689,-1.1551623,2.0333626,55.3818359375,21.173000000000002
ish_20100411,273.15824407615423,-4.4889035,4.976249,6.7017393,137.94747924804688,17.25999999999999
ish_20100412,478.17663705682224,4.497913,10.329629,11.26643,203.53013610839844,16.942000000000007
ish_20100417,124.26281116680406,-6.1596484,-2.4258277,6.620114,68.50419616699219,17.24399999999997
ish_20100418,331.82168629550915,-10.991035,3.168998,11.438768,106.08363342285156,13.889999999999986
ish_20100419,489.5055909747441,-2.369299,9.895399,10.175092,166.53491973876953,14.473000000000013
ish_20100420,285.30001166888337,0.67825395,7.0101247,7.04286,185.5263671875,15.588000000000022
ish_20100421,352.5270208174762,-1.4468904,8.724195,8.843363,170.5833282470703,15.136000000000024
ish_20100425,214.38130385945755,-8.06223,-2.3615093,8.4009695,73.67414855957031,16.599999999999966
ish_20100427,260.5449680058338,-1.1293257,-5.2835155,5.4028616,12.065132141113281,18.43399999999997
ish_20100428,302.44400751433426,-5.073979,2.212619,5.5354266,113.5606689453125,14.378999999999962
ish_20100429,266.3991282573428,-5.2191844,-4.6252475,6.973722,48.452606201171875,14.800999999999988
ish_20100430,102.3859339264276,-3.6739242,-3.5602362,5.1159554,45.90034484863281,10.438000000000045
ish_20101002,279.45487937587,-6.281441,2.128569,6.632293,108.71980285644531,13.444000000000017
ish_20101006,242.64301379623248,-6.6138062,-4.0398235,7.7500067,58.58271789550781,13.488
ish_20101007,214.271672962841,-7.843988,0.56121784,7.8640394,94.0924072265625,12.732000000000028
ish_20101011,135.8339418336893,-3.3338194,1.77359,3.776238,118.01295471191406,14.754000000000019
ish_20101030,199.9372200061206,-0.8345925,-10.216938,10.250969,4.669952392578125,20.83499999999998
ish_20101105,255.5997266350966,-8.473817,-1.963223,8.698265,76.95578002929688,14.942999999999984
ish_20101110,107.3558748655532,-3.2145872,-3.9009142,5.05477,39.49055480957031,17.142999999999972
ish_20101111,157.15182254281316,-7.2642765,-2.594409,7.713668,70.34599304199219,16.496000000000038
ish_20101112,206.90270191294454,-7.4834175,-5.080122,9.044843,55.829345703125,15.763000000000034
ish_20101113,395.32208650632583,-7.917339,-8.180703,11.384558,44.062713623046875,16.341000000000008
ish_20101120,277.4434635377831,-5.878412,-5.589323,8.111489,46.44404602050781,13.081999999999994
ish_20101121,195.0337110002312,-5.511847,1.5784212,5.7334,105.98007202148438,15.810000000000002
ish_20101127,70.97887518564657,-5.827534,-2.510589,6.34533,66.69288635253906,17.682999999999993
ish_20101128,147.65174023462322,-6.492541,0.108874895,6.4934535,90.96072387695312,15.288000000000011
ish_20101129,235.4819268570384,-5.982867,6.2030387,8.618143,136.03509521484375,10.440999999999974
ish_20101202,209.28292797012193,1.0051502,-0.755655,1.257514,306.9352264404297,12.781000000000006
ish_20101204,206.74888464312073,-4.5645175,-4.442099,6.369228,45.778717041015625,16.00400000000002
ish_20101205,227.91999189202184,-6.1811967,2.6082747,6.7089705,112.87825012207031,9.760999999999967
ish_20101207,320.4360544383939,-3.8416955,-12.668723,13.238398,16.869522094726562,11.01400000000001
ish_20101208,105.13915956363593,-0.43210432,-6.3677926,6.3824368,3.8820037841796875,17.63299999999998
ish_20101209,100.18847342596887,-2.7470067,-5.5607624,6.2022676,26.289276123046875,15.988
ish_20101210,62.45536493544043,-2.3350582,-0.82326,2.475935,70.57911682128906,14.911000000000001
ish_20101212,279.3870091939292,-9.010849,4.078526,9.890893,114.35264587402344,18.31699999999995
ish_20101213,337.02491052558713,-1.6001791,6.0477414,6.2558575,165.1796646118164,19.160000000000025
ish_20101218,108.62848835275385,-3.6152086,-5.454035,6.5434113,33.538414001464844,20.461000000000013
ish_20101219,133.67046758363918,-5.8305125,0.8959344,5.8989472,98.73593139648438,15.188999999999965
ish_20101223,126.83534266705597,-4.5561204,-5.899832,7.454277,37.676963806152344,16.984000000000037
ish_20101228,33.847671565276265,-1.3560028,-1.4234886,1.9659764,43.609130859375,14.843000000000018
ish_20101229,123.2208444807458,-6.9834423,-3.6464128,7.878121,62.428619384765625,10.090999999999951
ish_20110114,213.21560583505092,-9.478296,3.7415721,10.190066,111.54171752929688,10.98399999999998
ish_20110206,59.1271384462765,-2.6932619,-2.4363775,3.6317482,47.86688232421875,20.027999999999963
ish_20110207,88.78796629991,-4.0594296,-3.6671188,5.470533,47.906646728515625,18.664999999999964
ish_20110208,254.15963314677188,-1.9386963,6.6044135,6.8830824,163.64064025878906,12.995999999999981
ish_20110215,143.71880816787365,-3.43968,-5.725158,6.6789846,30.997474670410156,17.97399999999999
ish_20110216,172.67394928219807,-6.7490044,2.1659312,7.0880404,107.79280090332031,16.045999999999992
ish_20110223,110.55418899230327,0.5527808,-2.392231,2.455267,346.9888381958008,11.126000000000033
ish_20110224,140.7936914856066,-2.7179887,-1.5285425,3.1183176,60.6474609375,13.430999999999983
ish_20110226,153.7082339012049,-4.4362674,-1.735474,4.7636476,68.63447570800781,12.110000000000014
ish_20110227,57.76085673297171,-1.7743739,0.88025576,1.9807203,116.38572692871094,19.75600000000003
ish_20110305,123.5636618147468,-6.0478597,-1.0551018,6.1392055,80.10385131835938,18.27199999999999
ish_20110306,202.86234063217466,-3.26423,4.4107094,5.4872174,143.4959945678711,16.802999999999997
ish_20110308,133.4351648232372,-3.3717902,-7.519117,8.240515,24.15283966064453,17.932000000000016
ish_20110309,123.90286684369269,-4.3004346,-2.3881047,4.9190226,60.95582580566406,16.973000000000013
ish_20110312,296.2335321675153,-3.8023138,8.280186,9.11148,155.33512115478516,12.220000000000027
ish_20110313,158.59498745294013,0.3583859,-2.0800037,2.110653,350.22388458251953,15.413999999999987
ish_20110314,165.62523642365278,0.77766895,3.378067,3.4664254,192.96426391601562,17.713000000000022
ish_20110317,190.94966195218882,-5.4912457,-5.8475375,8.0216875,43.20021057128906,19.49399999999997
ish_20110318,149.68913016409348,-6.646724,0.14404815,6.648285,91.24153137207031,21.126999999999953
ish_20110319,223.08813849968107,-5.4597173,4.1910653,6.882844,127.51109313964844,17.011000000000024
ish_20110320,302.332786879011,-1.3442842,6.862821,6.9932404,168.91727447509766,18.45399999999995
