caseName,IVT,U925,V925,WS925,WD925,LTS,dWS925,dWD925,dTH925,TH925,dqv925,qv925
ish_20040420,90.20369943640131,-2.880004405975342,-2.9607772827148438,4.130451202392578,44.20768737792969,17.932999999999993,2.5884724428153176,-9.68759133864262,6.6440000000000055,298.3908,-0.012097399681806564,0.008523841388523579
ish_20040421,118.46115559142022,-4.416719913482666,2.0608909130096436,4.87387752532959,115.0142822265625,16.043999999999983,0.2942225719224725,38.39318923607087,1.4560000000000173,296.29260000000005,-0.001436523161828518,0.01368181873112917
ish_20040425,219.69028326267747,-9.455667495727539,-1.957619071006775,9.656185150146484,78.30320739746094,15.034000000000049,1.6741350806439943,40.51272542119827,1.245999999999981,294.4254,-0.0009284093976020813,0.012268437072634697
ish_20040426,291.13595637315126,-3.0530378818511963,7.447195529937744,8.048711776733398,157.70843505859375,14.882000000000005,4.036128008563147,28.56554104116691,1.5459999999999923,297.0488,-0.0027081631124019623,0.014764158055186272
ish_20040428,118.89038486551863,-4.304434776306152,-4.516173839569092,6.238908767700195,43.6248779296875,21.04200000000003,1.5529025105308243,3.477576958571035,-0.4970000000000141,292.37660000000005,-0.0005590440705418587,0.008294092491269112
ish_20040429,148.489986890503,-4.987438201904297,-0.1470876932144165,4.989606857299805,88.31074523925781,17.476,0.6545436270403799,-4.038850717745163,-0.5150000000000432,293.2112,-0.0012594610452651978,0.009344217367470264
ish_20040430,111.16668530592798,-4.134840965270996,3.620850086212158,5.496131896972656,131.20840454101562,18.677999999999997,-0.581770652696564,11.800207966026505,-0.06900000000001683,296.0715,-0.001142631284892559,0.012404978275299072
ish_20041011,92.57817134171647,-0.9528666734695435,-3.799622058868408,3.9172801971435547,14.078254699707031,14.177999999999997,3.00637501055116,14.172070720301235,-0.06900000000001683,296.527,0.00026311352849006653,0.00856633298099041
ish_20041031,119.96642783361192,-1.1586525440216064,-3.568223237991333,3.7516252994537354,17.989341735839844,11.263000000000034,-1.26145385966846,29.95944558564861,0.59699999999998,295.5146,-0.0009591560810804367,0.012640160508453846
ish_20041103,107.13870898142827,-3.8601016998291016,-5.4713053703308105,6.695936679840088,35.20362854003906,17.120000000000005,2.9285617137165243,17.684915249438347,0.9029999999999632,293.977,-0.0008588368073105812,0.00914072711020708
ish_20041104,131.87950473626043,-4.619563102722168,-4.779740810394287,6.647276878356934,44.023681640625,15.717000000000041,4.012120327885103,36.68601337473382,1.089999999999975,294.0246,-0.0007254909723997116,0.009780200198292732
ish_20041105,178.20432639738786,-5.571979522705078,-1.0692986249923706,5.673654556274414,79.13662719726562,13.132000000000005,2.122984244060919,5.184375945249144,0.7849999999999682,295.51000000000005,-0.0010128803551197052,0.011439989320933819
ish_20041106,172.88631973222752,-7.6799445152282715,-1.0014019012451172,7.7449564933776855,82.57099914550781,11.002999999999986,2.049732570815766,-4.941121660122121,0.025999999999953616,295.975,-0.0008317716419696808,0.011458745226264
ish_20041107,183.5324339934217,-6.965336799621582,-0.5311641097068787,6.985559940338135,85.63914489746094,12.393000000000029,2.913930613578599,12.561676343829163,-0.14299999999997226,295.77199999999993,-0.000967162661254406,0.010858188383281231
ish_20041108,183.14915057755815,-5.907803058624268,-3.3464767932891846,6.7897748947143555,60.47059631347656,14.325999999999965,1.03708795098912,19.098661227080015,1.8139999999999645,296.392,-0.0023661889135837555,0.013569178059697151
ish_20041109,217.59677224323954,-7.6530866622924805,1.569456934928894,7.8123579025268555,101.58926391601562,12.717999999999961,1.758125906200318,3.835310581401899,0.05899999999996908,296.9064,-0.0024503450840711594,0.013145883567631245
ish_20041110,209.8958869395514,-5.153842449188232,6.046629428863525,7.94504976272583,139.55740356445312,12.424999999999955,3.117621278832056,10.489521336282252,0.8829999999999814,297.48940000000005,-0.002921108156442642,0.013680947944521904
ish_20041111,126.09681171292767,-3.1263155937194824,4.201171398162842,5.2367634773254395,143.34510803222656,15.437999999999988,-1.5408791917106188,6.685261284243154,0.7239999999999895,297.65840000000003,-0.0021929722279310226,0.01445018034428358
ish_20041113,359.30108868901584,-10.998514175415039,-1.2442138195037842,11.068666458129883,83.54580688476562,14.264999999999986,4.758312910819198,23.437598964160514,1.2849999999999682,296.281,-0.0006689876317977905,0.014030476100742817
ish_20041124,294.38551492964797,-10.237649917602539,-1.5816854238510132,10.359112739562988,81.2174072265625,14.878000000000043,4.4459601577430465,-17.27877195174949,0.47699999999997544,294.9594,-0.001425185240805149,0.012863293290138245
ish_20041125,297.73122452914345,-8.594882011413574,-3.776837110519409,9.388103485107422,66.27792358398438,16.22399999999999,5.054250881952982,7.5314396805568435,1.3330000000000268,296.6324,-0.0018005352467298508,0.012559076771140099
ish_20041201,218.07530898419205,-8.761553764343262,-5.473248481750488,10.330598831176758,58.007415771484375,19.729000000000042,3.2699978222386568,-3.2700532592255627,0.19300000000004047,294.2482,-3.600958734750748e-05,0.0105399489402771
ish_20041206,125.10585361972267,-3.9701969623565674,-6.442807674407959,7.56784200668335,31.642257690429688,17.576999999999998,3.190087484220969,23.49659798223803,1.113999999999976,290.6456,-0.0006811372004449368,0.007154854945838451
ish_20041211,141.38425016136767,-5.246091365814209,-2.5625977516174316,5.838525772094727,63.96551513671875,18.983000000000004,3.088692753128573,20.411018542597105,2.252999999999986,294.41319999999996,-0.0025129159912467003,0.010721692815423012
ish_20041214,163.86966127751475,-9.858784675598145,-3.1795780658721924,10.358829498291016,72.12484741210938,17.24200000000002,2.0532755171867034,2.883788679500867,0.7869999999999777,293.7664,-0.0010258341208100319,0.008948609232902527
ish_20041221,136.18595174364305,-5.868566989898682,-6.34777307510376,8.64490032196045,42.753631591796875,19.286,3.3886663683574385,14.941946134479792,1.1350000000000477,292.1136,-0.0014119641855359077,0.009591687470674515
ish_20041222,163.11668630111942,-7.052075386047363,-3.914519786834717,8.065682411193848,60.96588134765625,19.92700000000002,2.37400336423424,17.26103343536181,0.5750000000000455,292.3302,-0.0005401186645030975,0.009437802247703075
ish_20041226,299.7573673215508,-10.294370651245117,-3.5801544189453125,10.899154663085938,70.82344055175781,14.271999999999991,2.998164585241934,13.520251529460324,0.5179999999999723,288.1064,-0.0018400074914097786,0.009597601369023323
ish_20041228,215.81293608917184,-8.754648208618164,0.28455397486686707,8.759271621704102,91.86164855957031,14.584000000000003,1.2439169956408165,8.909981666840679,0.785000000000025,292.92420000000004,-0.0007529323920607567,0.01072425115853548
ish_20041230,125.99384309621371,-6.249388217926025,-1.5945682525634766,6.449612617492676,75.68605041503906,18.841000000000008,1.134557510189567,6.776407282880314,0.7019999999999982,290.37600000000003,-0.0008157673291862011,0.006933640688657761
ish_20050102,79.2727723620874,-1.885488510131836,-5.778874397277832,6.078688621520996,18.070083618164062,17.295999999999992,2.3933963933183673,-4.259164572668112,1.6870000000000118,286.79720000000003,-0.00048594316467642784,0.00511243287473917
ish_20050103,95.91692217421355,-4.964180946350098,1.35165274143219,5.144906044006348,105.2313232421875,16.25200000000001,1.8502383541753948,11.930563970392228,0.44999999999998863,291.56260000000003,-0.000690169632434845,0.007338909897953272
ish_20050114,331.9650928832908,-2.985968589782715,-10.002950668334961,10.43911075592041,16.620819091796875,14.980000000000018,4.771646807938208,-6.5694287070930955,1.4600000000000364,290.42775,-0.0006682602688670158,0.01034688949584961
ish_20050121,194.68239321006692,-7.716731071472168,-5.852193355560303,9.684839248657227,52.82414245605469,13.322000000000003,2.2957805154777544,7.085608282275132,1.3950000000000387,288.637,-0.0005540875717997551,0.008905281312763691
ish_20050123,256.2072711718878,-2.110964298248291,-8.899872779846191,9.146797180175781,13.343414306640625,14.485000000000014,4.021050270824322,-15.528960467359525,0.3310000000000173,289.46040000000005,-0.0006188740953803062,0.00876406766474247
ish_20050124,107.51360234503528,-0.914324939250946,-1.1124072074890137,1.4399443864822388,39.41792297363281,22.44799999999998,-0.7191662507690437,129.74294201910638,1.6160000000000423,290.8496,-0.0002048686146736145,0.009737929329276085
ish_20050125,253.7709565774664,0.7544935941696167,7.181471824645996,7.220996856689453,185.99756622314453,15.005999999999972,1.0764595602203002,13.322931814789854,0.3159999999999741,294.39025000000004,-0.00031599123030900955,0.012726347893476486
ish_20050126,262.6275786720775,-7.8463335037231445,-5.824474811553955,9.771870613098145,53.41282653808594,16.364000000000033,1.2665405615277923,24.29425874420508,1.9489999999999554,291.1544,-0.00025270041078329086,0.010634190402925014
ish_20050128,267.51985081868406,-3.892049789428711,-0.9719880819320679,4.011584758758545,75.97795104980469,14.721000000000004,0.9243669687082523,60.01558490590196,1.4399999999999977,294.09475,-0.00031466037034988403,0.013085171580314636
ish_20050202,171.45153058456205,-3.6224892139434814,-6.13651704788208,7.125957489013672,30.554061889648438,15.603999999999985,3.345555439744352,2.4444741560253647,0.7669999999999959,285.2002,-0.0002847905270755291,0.005336594767868519
ish_20050203,284.1869620093389,-8.498208999633789,-2.5367202758789062,8.868738174438477,73.37959289550781,17.37900000000002,3.9170274352805494,7.479975918404136,0.49099999999998545,287.19780000000003,-0.0006809411570429802,0.007191767450422049
ish_20050205,196.9055945051225,-1.5676454305648804,0.4924824833869934,1.6431832313537598,107.44033813476562,13.981999999999971,-0.3759798621217789,147.44177257538138,2.663000000000011,293.2866,-0.0007538637146353722,0.012171125039458275
ish_20050206,244.67480603482207,-1.8717925548553467,4.44973611831665,4.827396869659424,157.1858367919922,12.276999999999987,-0.2228381032050324,33.14071438163518,1.8599999999999568,294.6346,-0.0011716075241565704,0.013830611482262611
ish_20050213,159.35933446754757,-5.338305950164795,-4.159053325653076,6.767217636108398,52.07798767089844,15.875,3.4721810598120033,19.484282789511724,0.8909999999999627,292.07579999999996,-0.0015048328787088394,0.010725794360041618
ish_20050214,376.6551510939185,-11.378076553344727,6.042078971862793,12.882831573486328,117.96957397460938,14.948000000000036,2.665932281302121,13.409952577392204,0.5539999999999736,293.46539999999993,-0.001529676839709282,0.011394164524972439
ish_20050215,369.78013500205907,-1.7834060192108154,7.581585884094238,7.788516044616699,166.7630386352539,13.995999999999981,4.693363580361488,40.36061158350557,2.0720000000000027,295.8382,-0.0024131424725055695,0.014102148823440075
ish_20050221,210.57994557179114,-4.80656623840332,-7.104272365570068,8.5775146484375,34.08125305175781,17.29200000000003,4.1814701726576775,18.10745898223786,0.8190000000000168,285.5736,-0.00014734547585248947,0.006487277802079916
ish_20050222,253.239468904256,-8.486948013305664,-2.2948365211486816,8.791732788085938,74.8692626953125,13.56899999999996,2.69995273523556,23.482355049192563,2.775000000000034,290.977,-0.000636574812233448,0.011252629570662975
ish_20050223,128.97985413240457,-1.5555293560028076,-1.6959037780761719,2.3012521266937256,42.52789306640625,13.94500000000005,1.7420333250185207,18.09545222179719,2.3659999999999854,292.5924,-0.0015953993424773216,0.010569275356829166
ish_20050301,191.3267926370392,-4.805937767028809,-8.125998497009277,9.440810203552246,30.601219177246094,14.364000000000033,4.242070883619075,2.457392169505681,1.1329999999999814,289.53959999999995,-0.0009066266939043999,0.008236292749643326
ish_20050307,31.31548153568088,-1.899579644203186,-0.8461009860038757,2.0794925689697266,65.9910888671875,20.488,-0.3612693407183678,34.104857783878515,1.051999999999964,285.82520000000005,-0.0008001322858035564,0.0054845055565238
ish_20050308,73.84728767406445,-3.842400312423706,2.204624652862549,4.4299445152282715,119.84559631347656,17.093999999999994,2.3804814516972925,40.67988970974736,0.7839999999999918,289.5968,-0.0005338927730917931,0.007477054838091135
ish_20050309,92.85999622032325,-1.302976369857788,3.3730430603027344,3.615959882736206,158.87890625,11.901999999999987,-0.6167453697499266,13.084931766984027,-0.24799999999999045,292.91099999999994,-0.0013401461765170097,0.009549399837851524
ish_20050310,310.48490547574386,-0.29195594787597656,9.216801643371582,9.221424102783203,178.18568420410156,12.150999999999954,2.2937790869621377,11.392049455823582,0.15100000000001046,294.4744,-0.0012465622276067734,0.01179862767457962
ish_20050314,82.56775605967496,-4.81404972076416,-4.652451038360596,6.6948018074035645,45.97796630859375,20.290999999999997,1.2310152678886492,26.42062211210549,0.8079999999999927,284.88219999999995,-0.00035122502595186234,0.005199923645704985
ish_20050315,129.1000491730812,-3.089362621307373,5.273148536682129,6.111485958099365,149.63538360595703,11.475999999999999,1.2672531245787395,4.168527770289529,0.29300000000000637,291.4226,-0.00024101976305246353,0.008295872248709202
ish_20050316,188.36149369958986,-5.907249927520752,4.0879740715026855,7.183810710906982,124.68426513671875,17.37299999999999,1.9263946610297626,11.431326202371196,-0.06999999999999318,293.44120000000004,-0.0017794854938983917,0.010567649267613888
ish_20050318,296.44948162084626,-4.741072654724121,-11.394840240478516,12.341804504394531,22.59081268310547,20.399999999999977,5.7612781258728365,-0.7207476378267188,-0.20299999999997453,289.51239999999996,-0.0003081783652305603,0.007391349878162146
ish_20050319,139.192068157331,-3.782095432281494,-5.921955108642578,7.026648998260498,32.564598083496094,23.533000000000015,4.047203435714837,28.537237239489286,0.9080000000000155,288.1522,-0.00020894454792141914,0.006615163292735815
ish_20050320,91.36952945326294,0.2974706292152405,0.580470085144043,0.652253270149231,207.1335563659668,18.627999999999986,-1.024382431755777,167.25031782495694,0.8160000000000309,289.882,-0.0010498752817511559,0.009131026454269886
ish_20050321,126.44066681114376,-5.360288619995117,1.7370882034301758,5.634728908538818,107.95576477050781,17.769999999999982,1.692176128818497,19.26929695734802,0.7510000000000332,293.403,-0.0018083900213241577,0.010048136115074158
ish_20050322,217.32101448323257,1.6371501684188843,6.1696882247924805,6.383205413818359,194.86116790771484,17.486999999999966,1.120145021038807,18.16525618703224,1.117999999999995,294.3754,-0.0027876487001776695,0.012387078255414963
ish_20050325,114.61472406454749,-4.823389530181885,-6.154959678649902,7.81975793838501,38.0843505859375,18.463000000000022,4.347494631059715,14.422144479136705,0.35599999999999454,285.6224,-0.00019296398386359215,0.005637253634631634
ish_20050326,194.68787750741026,-7.2834978103637695,2.566934585571289,7.722596168518066,109.41407775878906,18.355000000000018,2.4854317047482146,7.317991920181527,0.5049999999999955,291.25419999999997,-0.00010189972817897797,0.008800558745861053
ish_20050327,401.3649230988782,-0.6354464292526245,8.578577041625977,8.602080345153809,175.76364135742188,16.748999999999967,3.5764633977421667,27.754298477517068,1.5690000000000168,295.1598,-0.0018377350643277168,0.0132137481123209
ish_20050404,150.9203249214105,-1.786149024963379,-6.375662326812744,6.621132850646973,15.6502685546875,16.67100000000005,3.587460871822099,-8.813499734027005,-0.2400000000000091,289.6218,-0.0006236485205590725,0.006416022777557373
ish_20050405,73.89089391751433,-5.65189266204834,2.0318057537078857,6.006007194519043,109.7730712890625,18.254999999999995,2.4249163060933974,-6.965547460435374,-0.17999999999994998,290.52139999999997,-0.0004037860780954361,0.008178852498531342
ish_20050406,182.9200501438818,-0.26187023520469666,8.528676986694336,8.532696723937988,178.2413101196289,18.552999999999997,1.8955801363807385,-4.029450499915129,0.5409999999999968,294.2736,-0.001672985963523388,0.010338546708226204
ish_20050407,275.6212248164263,-1.5862170457839966,8.984454154968262,9.123403549194336,169.987548828125,13.87700000000001,2.587398286060787,12.65766834418838,1.559000000000026,296.1982,-0.0037837084382772446,0.01224285364151001
ish_20050408,190.67053618687606,-2.6033809185028076,5.42681360244751,6.018961429595947,154.37178802490234,13.661000000000001,0.6653218809003123,2.9941697417799276,0.4689999999999941,295.39860000000004,-0.0024961503222584724,0.013600948266685009
ish_20050409,192.8561133695713,-2.0020813941955566,7.404001712799072,7.669913291931152,164.86878967285156,11.83299999999997,0.5402204052773474,11.751810948889187,1.0970000000000368,295.5358,-0.0022143982350826263,0.013195266015827656
ish_20050415,149.2646888163167,-4.6517014503479,-2.8221564292907715,5.440854072570801,58.75508117675781,15.711000000000013,2.6253955633506862,-9.017264676813681,0.20199999999999818,293.43899999999996,-0.0011097611859440804,0.008849446661770344
ish_20050416,107.01257493143109,-7.201706886291504,-2.7354938983917236,7.703733444213867,69.20121765136719,18.486000000000047,2.08557026388982,3.3239059083745133,-0.14400000000000546,292.91580000000005,-0.0006010876968502998,0.009118320420384407
ish_20050417,225.56763921575967,-8.664753913879395,0.11804795265197754,8.665557861328125,90.78056335449219,14.613,1.4676560725812555,8.902327209686064,0.910000000000025,294.70279999999997,-0.002388673834502697,0.011132597923278809
ish_20050418,410.2992022142379,-3.089982509613037,9.846260070800781,10.319729804992676,162.57695770263672,13.521999999999991,0.8801540508234282,23.55658866336387,1.4440000000000168,296.5852,-0.001959756948053837,0.015447179786860943
ish_20050419,325.26997620061263,-0.42511242628097534,9.05030632019043,9.060284614562988,177.31067657470703,14.793000000000006,0.12320255446752881,18.83744843923671,1.5570000000000164,296.3776,-0.0024852370843291283,0.015285298228263855
ish_20050421,106.04053652566697,-0.46416202187538147,1.7091424465179443,1.771048903465271,164.80630493164062,13.680999999999983,0.6290380587284399,74.14471256059127,2.2099999999999795,296.9182,-0.001665680669248104,0.014019012451171875
ish_20050422,162.23286668027166,-2.6196682453155518,2.168766498565674,3.4009130001068115,129.62063598632812,11.932000000000016,-0.31975846040881484,71.49459063119994,1.4530000000000314,297.4956,-0.0025415048003196716,0.015663977712392807
ish_20050427,222.90337042863993,-5.36090087890625,-1.5066931247711182,5.568606853485107,74.30186462402344,15.36099999999999,1.8885476444034017,-22.251912433353084,-0.2939999999999827,295.9085,-0.0011280039325356483,0.012707430869340897
ish_20050428,120.5461221850725,-2.331242084503174,0.9369534254074097,2.5124831199645996,111.89576721191406,15.113,0.6321598576100156,17.428101832218317,-0.2349999999999568,295.9295,-0.0013239551335573196,0.012837806716561317
ish_20050429,248.30534608947139,1.4555760622024536,5.883289337158203,6.060676097869873,193.89641571044922,15.785000000000025,0.7691485686038897,22.98059303447505,1.1529999999999632,297.9395,-0.0015970272943377495,0.015834808349609375
ish_20050430,341.2342866467057,5.9489665031433105,9.426732063293457,11.146903991699219,212.25496673583984,15.447000000000003,4.5070899178806805,4.268393365881309,1.6520000000000437,299.3865,-0.00442882627248764,0.015440426766872406
ish_20051004,229.77341451247406,-5.955897331237793,2.1677744388580322,6.338135242462158,110.00006103515625,14.526999999999987,1.7074069380706334,6.300298034034313e-05,0.47800000000000864,300.4882,-0.0030982401221990585,0.016277335584163666
ish_20051005,193.0684659219389,-4.6635637283325195,-0.06957580149173737,4.6640825271606445,89.14524841308594,11.908999999999992,-0.26105337474308854,12.254498275133926,1.038000000000011,300.6708,-0.003916078247129917,0.016221897676587105
ish_20051006,231.11209407022005,-4.0603346824646,-1.129677414894104,4.214556694030762,74.45222473144531,11.861999999999966,1.7313564425274715,-0.8187970448503279,0.7949999999999591,300.7428,-0.00421413779258728,0.016375496983528137
ish_20051007,420.6557188588687,-6.148877143859863,1.9226385354995728,6.442454814910889,107.36349487304688,14.427999999999997,4.537370212008985,-1.084153169300123,1.858000000000004,299.31419999999997,-0.0027392972260713577,0.017639387398958206
ish_20051010,265.44236772148014,-5.899803161621094,-0.662327766418457,5.936864376068115,83.59463500976562,14.261000000000024,3.8237681481671704,27.530216359051963,0.34600000000000364,299.5708,-0.002166680060327053,0.014961620792746544
ish_20051024,248.29569785005629,-5.087896823883057,-7.1101250648498535,8.743029594421387,35.58692932128906,14.48599999999999,0.9426240286219594,16.988204582068704,0.8789999999999623,295.7988,-0.0006743995472788811,0.012214653193950653
ish_20051025,371.8403093608943,-3.521231174468994,7.258173942565918,8.067227363586426,154.12012481689453,14.490999999999985,1.8476313807348514,-8.436639235433972,1.8379999999999654,295.64639999999997,-0.002133491449058056,0.01447349600493908
ish_20051026,218.41519987603,-4.112625598907471,4.4545440673828125,6.0627264976501465,137.2854766845703,12.632000000000005,0.34124283819460643,10.962698188475997,0.48099999999999454,298.3258,-0.0023492584004998207,0.013759356923401356
ish_20051027,205.28047326335414,-7.075688362121582,-1.427178144454956,7.2181854248046875,78.59634399414062,13.73599999999999,1.2175545853633318,22.010827504438595,0.9610000000000127,298.3966,-0.002920997329056263,0.014631068333983421
ish_20051028,134.821465058099,-4.72757625579834,1.6051061153411865,4.992629051208496,108.75338745117188,13.569000000000017,0.3305590616977234,22.021768514843785,0.9200000000000159,298.7408,-0.00397828035056591,0.015166094526648521
ish_20051031,297.2785787444418,-7.410885810852051,-8.328598976135254,11.148398399353027,41.66307067871094,15.353999999999985,4.96478880488969,3.8420830934746846,1.2300000000000182,293.68320000000006,-0.0006529437378048897,0.011295599862933159
ish_20051101,228.94260877836106,-8.214526176452637,-4.878002166748047,9.55370807647705,59.29704284667969,17.875,2.579184699020769,15.053351684036386,0.4159999999999968,295.316,-0.00034120865166187286,0.012336424551904202
ish_20051102,168.87514343072417,-6.553093910217285,0.7670539617538452,6.597833633422852,96.67622375488281,16.638000000000034,2.9552951217707086,1.9844359865604417,-0.21100000000001273,296.474,-0.00026567094027996063,0.011729374527931213
ish_20051103,147.006068010392,-6.307582855224609,-0.952505886554718,6.379096508026123,81.41265869140625,16.234999999999957,1.3913503530592815,3.614756244402315,-0.38299999999998136,297.441,-0.000523456372320652,0.012410213239490986
ish_20051104,191.59709313699778,-6.214867115020752,2.5682060718536377,6.724600791931152,112.45217895507812,17.262,3.0255783210149403,-1.1531504539670436,0.2610000000000241,297.6784,-0.0010730279609560966,0.014977131970226765
ish_20051105,151.48331790922708,-3.037688732147217,2.8321049213409424,4.153115749359131,132.9940948486328,15.896999999999991,1.9505239693024743,33.530290617892064,0.036000000000001364,298.206,-0.002954518422484398,0.01439704280346632
ish_20051106,201.75550061301408,3.532900333404541,5.743992805480957,6.743503570556641,211.5940170288086,15.510999999999967,1.2783624284524162,28.30141300973594,0.5029999999999859,298.7988,-0.00278280396014452,0.015481975860893726
ish_20051108,278.47401090880123,1.2234853506088257,4.906388282775879,5.05663537979126,194.00203704833984,15.305000000000007,1.0714671063301484,12.307659338881848,1.2379999999999995,298.53640000000007,-0.0038028331473469734,0.014692609198391438
ish_20051117,284.3778341134514,-6.49459981918335,-8.058538436889648,10.349873542785645,38.86628723144531,14.528999999999996,5.840214631980243,11.765767000358267,0.6739999999999782,294.0418,-0.0009607737883925438,0.009380985051393509
ish_20051121,389.51594771164775,-7.092696189880371,-12.385031700134277,14.272188186645508,29.799026489257812,17.125,7.671898122341327,8.648767627654479,1.6689999999999827,292.765,-0.0011465586721897125,0.010710869915783405
ish_20051122,329.53967125269816,-10.362615585327148,-6.800853729248047,12.394974708557129,56.723602294921875,14.228000000000009,5.902471229757657,5.514892224667392,0.5300000000000296,293.5366,-0.0009375009685754776,0.01022425852715969
ish_20051124,303.5944197911941,-5.813687324523926,-7.6699323654174805,9.624282836914062,37.16154479980469,15.538999999999987,4.512792954134679,16.724032418867864,0.9529999999999745,294.4076,-0.0008107209578156471,0.01158530730754137
ish_20051125,171.12530297342656,-2.876361846923828,-4.999251842498779,5.767666339874268,29.914321899414062,12.576999999999998,1.3072672842156203,24.987848874026497,1.0819999999999936,293.6218,-0.0010988377034664154,0.009678472764790058
ish_20051126,184.29742909385453,-4.03972053527832,2.332357883453369,4.664679527282715,120.00025939941406,11.213000000000022,-0.092038050665745,0.000493687156051692,0.6840000000000259,295.555,-0.0011118017137050629,0.011464153416454792
ish_20051127,169.51655991542466,-6.083211898803711,-3.5326876640319824,7.034582138061523,59.85508728027344,13.298000000000002,2.837713405944175,12.695698091600207,1.4180000000000064,295.4824,-0.0022721830755472183,0.011901380494236946
ish_20051130,188.9928299213903,-5.26727819442749,-3.7304458618164062,6.4544901847839355,54.692718505859375,13.041999999999973,3.0123620238298106,4.009024973190151,1.1119999999999663,292.541,-0.0012475689873099327,0.010218232870101929
ish_20051201,246.15763303223574,-8.435378074645996,2.475368022918701,8.791077613830566,106.3543701171875,9.22199999999998,3.0510649022866856,7.226121740376101,0.18399999999996908,294.9692,-0.0005847485736012459,0.009943709708750248
ish_20051208,248.54984211419207,-11.874676704406738,-4.107195854187012,12.564911842346191,70.92059326171875,10.206999999999994,4.3548378698548,4.336065964010459,0.353999999999985,291.39019999999994,-0.0004997998476028442,0.009137305431067944
ish_20051209,294.24132285258304,-11.02922534942627,1.4937446117401123,11.129918098449707,97.71293640136719,14.069000000000017,4.132848515214709,11.201640222363949,0.3129999999999882,293.204,-0.0010624537244439125,0.009380421601235867
ish_20051218,168.1819643025553,-5.019209861755371,-11.73111343383789,12.759760856628418,23.16387176513672,20.98399999999998,4.7084343001676014,-0.7761144450303732,0.23599999999999,285.6298,-8.26055184006691e-05,0.0059251124039292336
ish_20051219,113.84692933521282,-7.962229251861572,-3.1566929817199707,8.565150260925293,68.37371826171875,14.413999999999987,2.7182490310839285,-3.9747188857585343,0.40699999999998226,289.11980000000005,-0.0004962771199643612,0.007033332251012325
ish_20051223,48.67636232745326,-2.413125514984131,-3.5301921367645264,4.27614688873291,34.355255126953125,23.38100000000003,2.9993376569208916,23.142561824915106,0.6679999999999495,285.2402,-0.0005060890689492226,0.005276355426758528
ish_20051224,63.913395788104125,-2.76810359954834,-3.0329501628875732,4.106236934661865,42.38597106933594,22.795999999999992,1.1174207955173436,34.70834878503746,1.0249999999999773,287.704,-0.00026545627042651176,0.006893530488014221
ish_20051227,218.48156897250254,-8.570196151733398,-6.453355312347412,10.728189468383789,53.020263671875,18.232000000000028,2.1486567402944683,7.437871775764052,1.0919999999999845,290.01059999999995,-0.0009958380833268166,0.009285449050366879
ish_20051228,246.7985725465949,-10.43664264678955,0.08503414690494537,10.436988830566406,90.46682739257812,18.286,2.6563889115794765,2.257400759478571,0.45100000000002183,291.9538,-0.0009278282523155212,0.009237013757228851
ish_20051229,302.35681727870474,-6.251516342163086,5.4389190673828125,8.286332130432129,131.0238037109375,16.040999999999997,2.1744773751183697,19.073603528186027,2.149000000000001,293.3212,-0.0016092518344521523,0.012233895249664783
ish_20060103,170.31385369948967,-4.605227470397949,-2.000152111053467,5.020829677581787,66.52360534667969,8.899000000000001,2.588458948614971,23.315049618345085,0.8170000000000073,290.5666,-0.0008077365346252918,0.007442445959895849
ish_20060104,85.17270715750728,-3.5546398162841797,1.854874849319458,4.009491920471191,117.55638122558594,10.982000000000028,1.819614475811525,44.319965507325094,1.191000000000031,292.52479999999997,-0.0008197212591767311,0.008435452356934547
ish_20060110,305.92871550813675,-8.572416305541992,-7.7042388916015625,11.525693893432617,48.053192138671875,13.642999999999972,5.205395332451092,10.846475899496113,1.1709999999999923,290.268,-0.0011563794687390327,0.009335971437394619
ish_20060111,360.8885270145506,-13.393292427062988,-1.0030488967895508,13.43079948425293,85.71699523925781,15.151999999999987,2.6244366575878804,8.679538878361768,2.0919999999999845,291.23979999999995,-0.002228022553026676,0.010278182104229927
ish_20060112,712.4693624714279,-15.93488597869873,2.744670867919922,16.169532775878906,99.77291870117188,16.01800000000003,8.3184862938015,14.40617591665881,1.712000000000046,293.39480000000003,-0.0021264823153615,0.012618866749107838
ish_20060114,83.0088549924693,-0.003107261611148715,-1.7461137771606445,1.7461165189743042,0.10195159912109375,23.474999999999966,0.1364921604757896,289.6008286907295,1.7959999999999923,291.29920000000004,-0.0011973762884736061,0.009406360797584057
ish_20060115,187.09698239381336,-6.458710670471191,0.06456737220287323,6.459033489227295,90.57276916503906,17.437000000000012,-1.0188851222877453,43.47092015691152,0.7410000000000423,292.805,-0.0012961393222212791,0.010553034022450447
ish_20060117,301.7285238257242,-8.341083526611328,-2.61164927482605,8.740387916564941,72.61430358886719,17.70300000000003,1.3036039050921868,28.0687446148724,2.0400000000000205,293.6696,-0.0013098297640681267,0.012922605499625206
ish_20060118,244.173377644197,-1.5181525945663452,5.349761009216309,5.561000823974609,164.15715789794922,15.075999999999965,2.613327118669157,8.449914620071127,1.434000000000026,296.10959999999994,-0.002843940630555153,0.013689582236111164
ish_20060119,243.0759990475071,-1.0903362035751343,5.182983875274658,5.296428680419922,168.12001037597656,15.258000000000038,1.3868846101993508,10.828930251397935,0.5880000000000223,295.7324,-0.003513842821121216,0.012803083285689354
